年份,縣市,鄉鎮市區,里別,實體街區真實消費產值(百萬元),台電低壓營業用電量指數,電信人潮與停留時長指數,店面空置與業態降級率(%),地表真實街景狀態
2012,花蓮縣,花蓮市,民勤里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民孝里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民德里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民心里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民意里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民政里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民族里,256.0,45.0,20.0,15.0,尚未啟用（原舊鐵路花蓮工務段/空地，夜市活動在南濱與自強）
2012,花蓮縣,花蓮市,民有里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民樂里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民權里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民治里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民生里,384.0,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民立里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2012,花蓮縣,花蓮市,民運里,179.5,105.5,47.0,8.4,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主信里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主力里,1186.0,157.6,170.0,4.3,三中商圈黃金期，大禹街服飾與名牌聚集，夜間燈火通明
2013,花蓮縣,花蓮市,主勤里,536.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主和里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主商里,1186.0,157.6,170.0,4.3,三中商圈黃金期，大禹街服飾與名牌聚集，夜間燈火通明
2013,花蓮縣,花蓮市,主學里,536.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主安里,536.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主工里,1186.0,157.6,170.0,4.3,三中商圈黃金期，大禹街服飾與名牌聚集，夜間燈火通明
2013,花蓮縣,花蓮市,主權里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主睦里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主義里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主計里,536.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,主農里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國光里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國威里,1186.0,157.6,170.0,4.3,三中商圈黃金期，大禹街服飾與名牌聚集，夜間燈火通明
2013,花蓮縣,花蓮市,國安里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國富里,313.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國強里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國慶里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國治里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國盛里,313.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國福里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國聯里,313.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國興里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國華里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國裕里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國防里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國風里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,國魂里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民主里,396.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民享里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民勤里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民孝里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民德里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民心里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民意里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民政里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民族里,264.0,45.0,20.0,15.0,尚未啟用（原舊鐵路花蓮工務段/空地，夜市活動在南濱與自強）
2013,花蓮縣,花蓮市,民有里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民樂里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民權里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民治里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民生里,396.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民立里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2013,花蓮縣,花蓮市,民運里,183.0,107.0,48.0,8.6,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主信里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主力里,1214.0,160.8,175.0,4.4,三中商圈黃金期，大禹街服飾與名牌聚集，夜間燈火通明
2014,花蓮縣,花蓮市,主勤里,548.0,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主和里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主商里,1214.0,160.8,175.0,4.4,三中商圈黃金期，大禹街服飾與名牌聚集，夜間燈火通明
2014,花蓮縣,花蓮市,主學里,548.0,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主安里,548.0,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主工里,1214.0,160.8,175.0,4.4,三中商圈黃金期，大禹街服飾與名牌聚集，夜間燈火通明
2014,花蓮縣,花蓮市,主權里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主睦里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主義里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主計里,548.0,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,主農里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國光里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國威里,1214.0,160.8,175.0,4.4,三中商圈黃金期，大禹街服飾與名牌聚集，夜間燈火通明
2014,花蓮縣,花蓮市,國安里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國富里,316.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國強里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國慶里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國治里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國盛里,316.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國福里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國聯里,316.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國興里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國華里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國裕里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國防里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國風里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,國魂里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民主里,408.0,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民享里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民勤里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民孝里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民德里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民心里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民意里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民政里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民族里,272.0,45.0,20.0,15.0,尚未啟用（原舊鐵路花蓮工務段/空地，夜市活動在南濱與自強）
2014,花蓮縣,花蓮市,民有里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民樂里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民權里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民治里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民生里,408.0,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民立里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2014,花蓮縣,花蓮市,民運里,186.5,108.5,49.0,8.8,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主信里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主力里,1150.0,155.0,160.0,5.0,東大門夜市開幕，晚間 6 點後人潮首度出現外流分水嶺
2015,花蓮縣,花蓮市,主勤里,530.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主和里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主商里,1150.0,155.0,160.0,5.0,東大門夜市開幕，晚間 6 點後人潮首度出現外流分水嶺
2015,花蓮縣,花蓮市,主學里,530.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主安里,530.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主工里,1150.0,155.0,160.0,5.0,東大門夜市開幕，晚間 6 點後人潮首度出現外流分水嶺
2015,花蓮縣,花蓮市,主權里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主睦里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主義里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主計里,530.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,主農里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國光里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國威里,1150.0,155.0,160.0,5.0,東大門夜市開幕，晚間 6 點後人潮首度出現外流分水嶺
2015,花蓮縣,花蓮市,國安里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國富里,320.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國強里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國慶里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國治里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國盛里,320.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國福里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國聯里,320.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國興里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國華里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國裕里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國防里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國風里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,國魂里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民主里,450.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民享里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民勤里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民孝里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民德里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民心里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民意里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民政里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民族里,750.0,180.0,150.0,4.0,東大門國際觀光夜市正式啟用！400 攤進駐，成為夜間觀光心臟
2015,花蓮縣,花蓮市,民有里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民樂里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民權里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民治里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民生里,450.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民立里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2015,花蓮縣,花蓮市,民運里,190.0,110.0,50.0,9.0,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主信里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主力里,1120.0,148.5,145.0,7.8,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2016,花蓮縣,花蓮市,主勤里,510.0,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主和里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主商里,1120.0,148.5,145.0,7.8,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2016,花蓮縣,花蓮市,主學里,510.0,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主安里,510.0,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主工里,1120.0,148.5,145.0,7.8,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2016,花蓮縣,花蓮市,主權里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主睦里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主義里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主計里,510.0,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,主農里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國光里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國威里,1120.0,148.5,145.0,7.8,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2016,花蓮縣,花蓮市,國安里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國富里,323.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國強里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國慶里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國治里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國盛里,323.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國福里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國聯里,323.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國興里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國華里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國裕里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國防里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國風里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,國魂里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民主里,520.0,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民享里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民勤里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民孝里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民德里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民心里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民意里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民政里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民族里,850.0,195.0,170.0,4.0,全台夜市券冠軍，年湧入逾 400 萬人次，晚間人潮極度飽和
2016,花蓮縣,花蓮市,民有里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民樂里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民權里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民治里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民生里,520.0,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民立里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2016,花蓮縣,花蓮市,民運里,193.5,111.5,51.0,9.2,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主信里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主力里,1075.0,142.0,130.0,10.6,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2017,花蓮縣,花蓮市,主勤里,490.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主和里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主商里,1075.0,142.0,130.0,10.6,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2017,花蓮縣,花蓮市,主學里,490.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主安里,490.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主工里,1075.0,142.0,130.0,10.6,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2017,花蓮縣,花蓮市,主權里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主睦里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主義里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主計里,490.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,主農里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國光里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國威里,1075.0,142.0,130.0,10.6,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2017,花蓮縣,花蓮市,國安里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國富里,327.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國強里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國慶里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國治里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國盛里,327.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國福里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國聯里,327.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國興里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國華里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國裕里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國防里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國風里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,國魂里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民主里,580.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民享里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民勤里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民孝里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民德里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民心里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民意里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民政里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民族里,970.0,210.0,195.0,4.0,全台夜市券冠軍，年湧入逾 400 萬人次，晚間人潮極度飽和
2017,花蓮縣,花蓮市,民有里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民樂里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民權里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民治里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民生里,580.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民立里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2017,花蓮縣,花蓮市,民運里,197.0,113.0,52.0,9.4,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主信里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主力里,1030.0,135.5,115.0,13.4,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2018,花蓮縣,花蓮市,主勤里,470.0,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主和里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主商里,1030.0,135.5,115.0,13.4,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2018,花蓮縣,花蓮市,主學里,470.0,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主安里,470.0,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主工里,1030.0,135.5,115.0,13.4,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2018,花蓮縣,花蓮市,主權里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主睦里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主義里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主計里,470.0,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,主農里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國光里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國威里,1030.0,135.5,115.0,13.4,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2018,花蓮縣,花蓮市,國安里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國富里,330.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國強里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國慶里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國治里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國盛里,330.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國福里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國聯里,330.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國興里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國華里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
